"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
70,0,0,0,0,0,1,0,20210916,20211211
71,0,0,0,0,0,1,1,20210916,20211211
72,1,1,1,1,1,1,0,20210916,20211211
73,1,1,1,1,1,1,1,20210916,20211211
74,1,1,1,1,1,1,0,20210916,20211211
75,0,0,0,0,0,1,0,20210916,20211211
76,1,1,1,1,1,1,1,20210916,20211211
77,1,1,1,1,1,0,1,20210916,20211211
78,0,0,0,0,0,0,1,20210916,20211211
79,0,0,0,0,0,1,1,20210916,20211211
80,1,1,1,1,1,1,1,20210916,20211211
81,1,1,1,1,1,0,0,20210916,20211211
82,1,1,1,1,1,1,0,20210916,20211211
83,1,1,1,1,1,0,0,20210916,20211211
84,1,1,1,1,1,1,0,20210916,20211211
85,1,1,1,1,1,0,1,20210916,20211211
86,0,0,0,0,0,0,1,20210916,20211211
87,0,0,0,0,0,1,0,20210916,20211211
88,0,0,0,0,0,0,0,20210916,20211211
89,1,1,1,1,1,0,0,20210916,20211211
90,1,1,1,1,1,0,1,20210916,20211211
91,0,0,0,0,0,1,0,20210916,20211211
92,0,0,0,0,0,0,1,20210916,20211211
93,1,1,1,1,1,0,0,20210916,20211211
94,1,1,1,1,1,1,1,20210916,20211211
95,1,1,1,1,1,0,0,20210916,20211211
96,0,0,0,0,0,1,0,20210916,20211211
97,1,1,1,1,1,1,0,20210916,20211211
98,1,1,1,1,1,0,0,20210916,20211211
99,0,0,0,0,0,1,1,20210916,20211211
100,1,1,1,1,1,0,1,20210916,20211211
101,1,1,1,1,1,0,1,20210916,20211211
102,0,0,0,0,0,1,0,20210916,20211211
103,1,1,1,1,1,1,1,20210916,20211211
104,0,0,0,0,0,0,0,20210916,20211211
105,0,0,0,0,0,0,0,20210916,20211211
106,0,0,0,0,0,0,0,20210916,20211211
107,1,1,1,1,0,0,1,20210916,20211211
108,0,0,0,0,0,1,0,20210916,20211211
109,1,1,1,1,0,1,0,20210916,20211211
110,0,0,0,0,1,0,1,20210916,20211211
111,0,0,0,0,0,0,0,20210916,20211211
112,0,0,0,0,0,0,0,20210916,20211211
113,0,0,0,0,0,0,0,20210916,20211211
114,0,0,0,0,0,0,0,20210916,20211211
115,1,1,1,1,1,0,0,20210916,20211211
116,0,0,0,0,0,0,0,20210916,20211211
117,1,1,1,1,1,0,0,20210916,20211211
118,0,0,0,0,0,0,0,20210916,20211211
119,1,1,1,1,1,0,0,20210916,20211211
120,0,1,0,0,1,0,0,20210916,20211211
121,1,0,0,0,0,0,0,20210916,20211211
122,0,1,1,1,1,0,0,20210916,20211211
123,0,0,0,0,1,0,0,20210916,20211211
124,0,0,0,0,0,0,0,20210916,20211211
125,1,1,1,1,0,0,0,20210916,20211211
126,1,1,1,1,1,0,0,20210916,20211211
127,0,0,0,0,0,0,0,20210916,20211211
128,0,0,1,1,1,0,0,20210916,20211211
129,0,0,0,0,0,1,1,20210916,20211211
130,0,0,0,0,1,1,0,20210916,20211211
131,0,0,0,0,1,1,1,20210916,20211211
132,0,0,0,0,0,0,0,20210916,20211211
133,0,0,0,0,0,1,1,20210916,20211211
134,1,1,1,1,1,1,0,20210916,20211211
135,1,1,1,1,1,1,1,20210916,20211211
136,0,0,0,0,0,0,0,20210916,20211211
137,0,0,0,0,0,0,0,20210916,20211211
138,1,1,1,1,0,0,0,20210916,20211211
139,0,0,1,0,1,0,0,20210916,20211211
140,1,1,0,1,0,0,0,20210916,20211211
141,0,1,1,1,0,0,0,20210916,20211211
142,0,1,0,0,0,0,0,20210916,20211211
143,0,0,1,1,0,0,0,20210916,20211211
144,1,0,1,1,0,0,0,20210916,20211211
145,0,0,1,0,0,0,0,20210916,20211211
146,1,1,0,1,1,0,0,20210916,20211211
147,1,1,1,0,0,0,0,20210916,20211211
148,0,0,0,1,1,0,0,20210916,20211211
149,1,1,1,0,0,1,1,20210916,20211211
150,1,1,1,0,1,0,0,20210916,20211211
151,0,0,0,1,0,0,0,20210916,20211211
152,0,0,0,0,0,0,0,20210916,20211211
153,0,0,0,0,0,0,0,20210916,20211211
154,0,0,0,0,0,0,0,20210916,20211211
155,0,0,0,0,0,0,0,20210916,20211211
156,0,0,0,0,0,0,0,20210916,20211211
157,0,0,0,0,0,0,0,20210916,20211211
158,0,0,0,0,0,0,0,20210916,20211211
159,0,0,0,0,0,0,0,20210916,20211211
160,0,0,0,0,0,0,0,20210916,20211211
161,0,0,0,0,0,0,0,20210916,20211211
162,0,0,0,0,0,0,0,20210916,20211211
163,0,0,0,0,0,0,0,20210916,20211211
164,0,0,0,0,0,0,0,20210916,20211211
165,0,0,0,0,0,0,0,20210916,20211211
166,0,0,0,0,0,0,0,20210916,20211211
167,0,0,0,0,0,0,0,20210916,20211211
168,0,0,0,0,0,0,0,20210916,20211211
169,0,0,0,0,0,0,0,20210916,20211211
170,0,0,0,0,0,0,0,20210916,20211211
171,0,0,0,0,0,0,0,20210916,20211211
172,0,0,0,0,0,0,0,20210916,20211211
173,0,0,0,0,0,1,1,20210916,20211211
174,1,1,1,1,1,0,0,20210916,20211211
175,1,1,1,1,1,0,0,20210916,20211211
176,0,0,0,0,0,0,0,20210916,20211211
177,0,0,0,0,0,0,0,20210916,20211211
178,0,0,0,0,0,0,0,20210916,20211211
179,0,0,0,0,0,0,0,20210916,20211211
180,0,0,0,0,0,0,0,20210916,20211211
181,0,0,0,0,0,0,0,20210916,20211211
182,0,0,0,0,0,0,0,20210916,20211211
183,0,0,0,0,0,0,0,20210916,20211211
184,0,0,0,0,0,0,0,20210916,20211211
185,0,0,0,0,0,0,0,20210916,20211211
186,0,0,0,0,0,0,0,20210916,20211211
187,0,0,0,0,0,0,0,20210916,20211211
188,0,0,0,0,0,0,0,20210916,20211211
189,0,0,0,0,0,0,0,20210916,20211211
190,0,0,0,0,0,0,0,20210916,20211211
191,1,1,1,1,1,0,0,20210916,20211211
192,1,1,1,1,1,1,0,20210916,20211211
193,1,1,1,1,1,0,1,20210916,20211211
194,0,0,0,0,0,0,0,20210916,20211211
195,1,1,1,1,1,0,0,20210916,20211211
196,0,0,0,0,0,1,0,20210916,20211211
197,0,0,0,0,0,1,1,20210916,20211211
198,1,1,1,1,1,1,1,20210916,20211211
199,0,0,0,0,0,0,1,20210916,20211211
200,0,0,0,0,0,0,0,20210916,20211211
201,1,1,1,1,1,0,0,20210916,20211211
202,0,0,0,0,0,1,1,20210916,20211211
203,0,0,0,0,0,0,0,20210916,20211211
204,1,1,1,1,1,0,0,20210916,20211211
205,0,0,0,0,0,0,0,20210916,20211211
206,1,1,1,1,1,1,1,20210916,20211211
207,0,0,0,0,0,0,0,20210916,20211211
208,0,0,0,0,1,0,0,20210916,20211211
209,1,1,1,1,0,0,0,20210916,20211211
210,0,0,0,0,0,0,0,20210916,20211211
211,0,0,0,0,0,0,0,20210916,20211211
212,0,0,0,0,0,0,0,20210916,20211211
213,0,0,0,0,0,0,0,20210916,20211211
214,0,0,0,0,0,0,0,20210916,20211211
215,0,0,0,0,0,0,0,20210916,20211211
216,0,0,0,0,0,0,0,20210916,20211211
217,0,0,0,0,0,0,0,20210916,20211211
218,0,0,0,0,0,0,0,20210916,20211211
219,0,0,0,0,0,0,0,20210916,20211211
220,1,1,1,1,1,1,1,20210916,20211211
221,1,1,1,1,1,1,1,20210916,20211211
222,1,1,1,1,1,1,1,20210916,20211211
223,0,0,0,0,1,1,0,20210916,20211211
224,1,1,1,1,1,1,1,20210916,20211211
225,1,1,1,1,1,1,1,20210916,20211211
226,1,1,1,1,1,1,1,20210916,20211211
227,1,1,1,1,1,0,1,20210916,20211211
228,0,0,0,0,0,0,0,20210916,20211211
229,0,0,0,0,0,0,0,20210916,20211211
230,0,0,0,0,0,0,0,20210916,20211211
231,0,0,0,0,0,0,0,20210916,20211211
232,0,0,0,0,0,0,0,20210916,20211211
233,0,0,0,0,0,0,0,20210916,20211211
234,0,0,0,0,0,0,0,20210916,20211211
235,0,0,0,0,0,0,0,20210916,20211211
236,0,0,0,0,1,1,0,20210916,20211211
237,1,1,1,1,1,1,0,20210916,20211211
238,1,1,1,1,1,1,1,20210916,20211211
239,1,1,1,1,1,1,1,20210916,20211211
240,1,1,1,1,0,0,1,20210916,20211211
241,0,0,0,0,0,0,0,20210916,20211211
242,0,0,0,0,0,0,0,20210916,20211211
243,0,0,0,0,0,0,0,20210916,20211211
244,0,0,0,0,0,0,0,20210916,20211211
245,0,0,0,0,0,0,0,20210916,20211211
246,0,0,0,0,0,0,0,20210916,20211211
247,0,0,0,0,0,0,0,20210916,20211211
248,0,0,0,0,0,0,0,20210916,20211211
249,0,0,0,0,0,0,0,20210916,20211211
250,1,1,1,1,0,0,1,20210916,20211211
251,0,0,0,0,1,1,0,20210916,20211211
252,1,1,1,1,0,1,1,20210916,20211211
253,0,0,0,0,0,0,0,20210916,20211211
254,0,0,0,0,0,0,0,20210916,20211211
255,0,0,0,0,0,0,0,20210916,20211211
256,0,0,0,0,0,0,0,20210916,20211211
257,0,0,0,0,0,0,0,20210916,20211211
258,1,1,1,1,0,0,1,20210916,20211211
259,1,1,1,1,1,0,0,20210916,20211211
260,0,0,0,0,0,1,0,20210916,20211211
261,0,0,0,0,0,0,1,20210916,20211211
262,0,0,0,0,0,0,1,20210916,20211211
263,1,1,1,1,1,1,0,20210916,20211211
264,1,1,1,1,1,1,1,20210916,20211211
265,1,1,1,1,1,1,1,20210916,20211211
266,1,1,1,1,1,1,1,20210916,20211211
267,1,1,1,1,1,1,1,20210916,20211211
268,1,1,1,1,0,0,1,20210916,20211211
269,0,0,0,0,1,1,0,20210916,20211211
270,0,0,0,0,1,1,0,20210916,20211211
271,0,0,0,0,1,1,0,20210916,20211211
272,0,0,0,0,0,1,0,20210916,20211211
273,0,0,0,0,0,1,0,20210916,20211211
274,0,0,0,0,1,0,0,20210916,20211211
275,0,0,0,0,0,0,0,20210916,20211211
276,0,0,0,0,0,0,0,20210916,20211211
277,0,0,0,0,0,0,0,20210916,20211211
278,1,1,1,1,0,0,1,20210916,20211211
279,0,0,0,0,0,0,0,20210916,20211211
280,1,1,1,1,0,0,1,20210916,20211211
281,0,0,0,0,0,1,0,20210916,20211211
282,0,0,0,0,0,0,0,20210916,20211211
283,0,0,0,0,0,0,0,20210916,20211211
284,0,0,0,0,0,0,0,20210916,20211211
285,0,0,0,0,0,0,0,20210916,20211211
286,0,0,0,0,0,0,0,20210916,20211211
287,0,0,0,0,0,0,0,20210916,20211211
288,0,0,0,0,0,0,0,20210916,20211211
289,0,0,0,0,0,0,0,20210916,20211211
290,0,0,0,0,0,0,0,20210916,20211211
291,0,0,0,0,0,0,0,20210916,20211211
292,0,0,0,0,0,0,0,20210916,20211211
293,0,0,0,0,0,0,0,20210916,20211211
294,0,0,0,0,0,0,0,20210916,20211211
295,0,0,0,0,0,0,0,20210916,20211211
296,0,0,0,0,0,0,0,20210916,20211211
297,0,0,0,0,0,0,0,20210916,20211211
298,0,0,0,0,0,0,0,20210916,20211211
299,0,0,0,0,0,0,0,20210916,20211211
300,1,1,1,1,0,0,1,20210916,20211211
301,0,0,0,0,0,1,1,20210916,20211211
302,1,1,1,1,0,1,1,20210916,20211211
303,1,1,1,1,0,0,0,20210916,20211211
304,0,0,0,0,1,1,1,20210916,20211211
305,0,0,0,0,0,0,0,20210916,20211211
306,1,1,1,1,1,1,1,20210916,20211211
307,0,0,0,0,0,0,0,20210916,20211211
308,1,1,1,1,1,1,1,20210916,20211211
309,1,1,1,1,0,0,1,20210916,20211211
310,0,0,0,0,0,0,0,20210916,20211211
311,0,0,0,0,1,0,0,20210916,20211211
312,1,1,1,1,0,1,1,20210916,20211211
313,1,1,1,1,1,1,1,20210916,20211211
314,1,1,1,1,1,1,1,20210916,20211211
315,1,1,1,1,1,1,1,20210916,20211211
316,1,1,1,1,0,0,1,20210916,20211211
317,1,1,1,1,1,1,0,20210916,20211211
318,1,1,1,1,1,1,1,20210916,20211211
319,1,1,1,1,1,1,1,20210916,20211211
320,1,1,1,1,1,1,1,20210916,20211211
321,1,1,1,1,1,0,0,20210916,20211211
322,0,0,0,0,0,1,1,20210916,20211211
323,1,1,1,1,0,1,1,20210916,20211211
324,1,1,1,1,0,1,1,20210916,20211211
325,0,0,0,0,1,1,1,20210916,20211211
326,1,1,1,1,1,0,1,20210916,20211211
327,1,1,1,1,1,1,1,20210916,20211211
328,1,1,1,1,1,1,1,20210916,20211211
329,1,1,1,1,0,0,0,20210916,20211211
330,0,0,0,0,1,1,1,20210916,20211211
331,1,1,1,1,1,0,0,20210916,20211211
332,0,0,0,0,0,1,1,20210916,20211211
333,0,0,0,0,0,0,0,20210916,20211211
334,0,0,0,0,1,0,0,20210916,20211211
335,1,1,1,1,0,0,0,20210916,20211211
336,1,1,1,1,1,0,0,20210916,20211211
337,1,1,1,1,1,1,0,20210916,20211211
338,1,1,1,1,1,1,1,20210916,20211211
339,0,0,0,0,0,0,0,20210916,20211211
340,0,0,0,0,0,0,0,20210916,20211211
341,1,1,1,1,1,0,0,20210916,20211211
342,0,0,0,0,0,1,0,20210916,20211211
343,0,0,0,0,0,0,1,20210916,20211211
344,1,1,1,1,1,0,0,20210916,20211211
345,0,0,0,0,0,0,0,20210916,20211211
346,0,0,0,0,0,1,1,20210916,20211211
347,0,0,0,0,1,1,0,20210916,20211211
348,0,0,0,0,0,0,0,20210916,20211211
349,1,1,1,1,1,0,0,20210916,20211211
350,1,1,1,1,1,1,1,20210916,20211211
351,1,1,1,1,1,1,1,20210916,20211211
352,1,1,1,1,1,1,1,20210916,20211211
353,1,1,1,1,0,0,1,20210916,20211211
354,1,1,1,1,1,1,1,20210916,20211211
355,1,1,1,1,1,1,1,20210916,20211211
356,1,1,1,1,1,1,0,20210916,20211211
357,0,0,0,0,0,0,0,20210916,20211211
358,1,1,1,1,1,1,0,20210916,20211211
359,0,0,0,0,0,0,0,20210916,20211211
360,0,0,0,0,0,0,0,20210916,20211211
361,1,1,1,1,1,1,1,20210916,20211211
362,0,0,0,0,0,0,0,20210916,20211211
363,0,0,0,0,0,0,0,20210916,20211211
364,0,0,0,0,0,0,0,20210916,20211211
365,0,0,0,0,0,0,0,20210916,20211211
366,0,0,0,0,0,0,0,20210916,20211211
367,0,0,0,0,0,0,1,20210916,20211211
368,1,1,1,1,1,1,0,20210916,20211211
369,1,1,1,1,1,1,0,20210916,20211211
370,0,0,0,0,0,0,0,20210916,20211211
371,1,1,1,1,1,1,0,20210916,20211211
372,1,1,1,1,1,1,0,20210916,20211211
373,1,1,1,1,1,1,0,20210916,20211211
374,0,0,0,0,0,0,0,20210916,20211211
375,0,0,0,0,0,0,0,20210916,20211211
376,0,0,0,0,0,0,0,20210916,20211211
377,0,0,0,0,0,0,0,20210916,20211211
378,0,0,0,0,0,0,0,20210916,20211211
379,0,0,0,0,0,0,0,20210916,20211211
380,1,1,1,1,1,1,1,20210916,20211211
381,1,1,1,1,1,1,1,20210916,20211211
382,1,1,1,1,1,0,1,20210916,20211211
383,1,1,1,1,1,1,1,20210916,20211211
384,1,1,1,1,1,1,0,20210916,20211211
385,0,0,0,0,0,0,0,20210916,20211211
386,0,0,0,0,0,0,0,20210916,20211211
387,0,0,0,0,0,0,0,20210916,20211211
388,0,0,0,0,0,0,0,20210916,20211211
389,0,0,0,0,0,0,0,20210916,20211211
390,0,0,0,0,0,0,0,20210916,20211211
391,0,0,0,0,0,0,0,20210916,20211211
392,0,0,0,0,0,0,0,20210916,20211211
393,0,0,0,0,0,0,0,20210916,20211211
394,0,0,0,0,0,0,0,20210916,20211211
395,0,0,0,0,0,0,0,20210916,20211211
396,0,0,0,0,0,0,0,20210916,20211211
397,1,1,1,1,1,1,1,20210916,20211211
398,1,1,1,1,1,1,1,20210916,20211211
399,1,1,1,1,0,0,1,20210916,20211211
400,1,1,1,1,1,0,0,20210916,20211211
401,0,0,0,0,1,1,0,20210916,20211211
402,0,0,0,0,0,0,0,20210916,20211211
403,0,0,0,0,0,0,0,20210916,20211211
404,0,0,0,0,0,0,0,20210916,20211211
405,0,0,0,0,0,0,0,20210916,20211211
406,0,0,0,0,0,0,0,20210916,20211211
407,0,0,0,0,0,0,0,20210916,20211211
408,1,1,1,1,0,0,1,20210916,20211211
409,0,0,0,0,0,0,0,20210916,20211211
410,1,1,1,1,0,0,1,20210916,20211211
411,0,0,0,0,0,0,0,20210916,20211211
412,0,0,0,0,0,0,0,20210916,20211211
413,1,1,1,1,1,1,1,20210916,20211211
414,0,0,0,0,0,1,1,20210916,20211211
415,0,0,0,0,0,0,1,20210916,20211211
416,1,1,1,1,1,1,1,20210916,20211211
417,0,0,0,0,1,1,0,20210916,20211211
418,1,1,1,1,1,0,0,20210916,20211211
419,0,0,0,0,0,0,0,20210916,20211211
420,1,1,1,1,1,0,0,20210916,20211211
421,1,1,1,1,1,0,0,20210916,20211211
422,1,1,1,1,1,0,0,20210916,20211211
423,1,1,1,1,1,0,0,20210916,20211211
424,1,1,1,1,1,0,0,20210916,20211211
425,1,1,1,1,1,0,0,20210916,20211211
426,0,0,0,0,0,0,0,20210916,20211211
427,0,0,0,0,0,0,0,20210916,20211211
428,0,0,0,0,0,0,0,20210916,20211211
429,0,0,0,0,0,0,0,20210916,20211211
430,1,1,1,1,1,1,1,20210916,20211211
431,1,1,1,1,1,1,1,20210916,20211211
432,1,1,1,1,1,1,1,20210916,20211211
433,1,1,1,1,1,0,0,20210916,20211211
434,1,1,1,1,1,0,0,20210916,20211211
435,1,1,1,1,0,0,1,20210916,20211211
436,0,0,0,0,0,0,0,20210916,20211211
437,0,0,0,0,0,0,0,20210916,20211211
438,1,1,1,1,1,1,1,20210916,20211211
439,1,1,1,1,1,0,0,20210916,20211211
440,1,1,1,1,1,1,0,20210916,20211211
441,1,1,1,1,1,0,1,20210916,20211211
442,1,1,1,1,1,1,1,20210916,20211211
443,1,1,1,1,1,1,1,20210916,20211211
444,1,1,1,1,1,1,1,20210916,20211211
445,1,1,1,1,1,0,0,20210916,20211211
446,1,1,1,1,1,1,1,20210916,20211211
447,1,1,1,1,1,1,1,20210916,20211211
448,1,1,1,1,0,0,1,20210916,20211211
449,1,1,1,1,1,1,1,20210916,20211211
450,0,0,0,0,1,1,0,20210916,20211211
451,0,0,0,0,0,0,0,20210916,20211211
452,0,0,0,0,0,0,0,20210916,20211211
453,0,0,0,0,0,0,0,20210916,20211211
454,0,0,0,0,0,0,0,20210916,20211211
455,0,0,0,0,0,0,0,20210916,20211211
456,0,0,0,0,0,0,0,20210916,20211211
457,0,0,0,0,0,0,0,20210916,20211211
458,0,0,0,0,0,0,0,20210916,20211211
459,0,0,0,0,0,0,0,20210916,20211211
460,0,0,0,0,0,0,0,20210916,20211211
461,1,1,1,1,1,1,1,20210916,20211211
462,0,0,0,0,0,0,0,20210916,20211211
463,0,0,0,0,0,0,0,20210916,20211211
464,0,0,0,0,0,0,0,20210916,20211211
465,0,0,0,0,0,0,0,20210916,20211211
466,0,0,0,0,0,0,0,20210916,20211211
467,0,0,0,0,0,0,0,20210916,20211211
468,1,1,1,1,1,0,0,20210916,20211211
469,0,0,0,0,0,0,0,20210916,20211211
470,1,1,1,1,1,0,0,20210916,20211211
471,1,1,1,1,0,0,1,20210916,20211211
472,1,1,1,1,0,0,1,20210916,20211211
473,1,1,1,1,0,0,1,20210916,20211211
474,1,1,1,1,0,0,1,20210916,20211211
475,0,0,0,0,0,1,1,20210916,20211211
476,1,1,1,1,0,0,0,20210916,20211211
477,1,1,1,1,1,1,1,20210916,20211211
478,0,0,0,0,0,1,1,20210916,20211211
479,0,0,0,0,1,1,0,20210916,20211211
480,1,1,1,1,0,0,1,20210916,20211211
481,0,0,0,0,0,0,1,20210916,20211211
482,1,1,1,1,1,0,0,20210916,20211211
483,0,0,0,0,0,1,0,20210916,20211211
484,0,0,0,0,0,0,1,20210916,20211211
485,0,0,0,0,0,0,0,20210916,20211211
486,1,1,1,1,1,0,0,20210916,20211211
487,0,0,0,0,0,1,1,20210916,20211211
488,0,0,0,0,0,1,1,20210916,20211211
489,0,0,0,0,0,0,1,20210916,20211211
490,0,0,0,0,0,1,0,20210916,20211211
491,0,0,0,0,1,1,0,20210916,20211211
492,1,1,1,1,0,0,1,20210916,20211211
493,1,1,1,1,1,1,1,20210916,20211211
494,1,1,1,1,1,1,1,20210916,20211211
495,0,0,0,0,1,1,0,20210916,20211211
496,0,0,0,0,0,0,0,20210916,20211211
497,0,0,0,0,0,0,0,20210916,20211211
498,0,0,0,0,0,0,0,20210916,20211211
499,0,0,0,0,0,0,0,20210916,20211211
500,0,0,0,0,0,0,0,20210916,20211211
501,0,0,0,0,0,0,0,20210916,20211211
502,1,1,1,1,1,1,1,20210916,20211211
503,1,1,1,1,0,0,1,20210916,20211211
504,1,1,1,1,1,1,1,20210916,20211211
505,1,1,1,1,1,0,0,20210916,20211211
506,1,1,1,1,1,0,1,20210916,20211211
507,0,0,0,0,0,0,1,20210916,20211211
508,0,0,0,0,0,0,0,20210916,20211211
509,1,1,1,1,1,0,0,20210916,20211211
510,1,1,1,1,0,0,1,20210916,20211211
511,0,0,0,0,0,0,0,20210916,20211211
512,0,0,0,0,0,0,0,20210916,20211211
513,0,0,0,0,0,0,0,20210916,20211211
514,1,1,1,1,1,0,0,20210916,20211211
515,1,1,1,1,1,0,0,20210916,20211211
516,0,0,0,0,0,0,0,20210916,20211211
517,1,1,1,1,1,1,0,20210916,20211211
518,0,0,0,0,0,1,0,20210916,20211211
519,1,1,1,1,1,1,1,20210916,20211211
520,1,1,1,1,1,1,1,20210916,20211211
521,1,1,1,1,1,1,1,20210916,20211211
522,0,0,0,0,0,0,0,20210916,20211211
523,1,1,1,1,1,0,0,20210916,20211211
524,1,1,1,1,1,0,0,20210916,20211211
525,1,1,1,1,1,1,1,20210916,20211211
526,0,0,0,0,0,1,1,20210916,20211211
527,1,1,1,1,1,1,1,20210916,20211211
528,0,0,0,0,1,1,0,20210916,20211211
529,0,0,0,0,0,0,0,20210916,20211211
530,1,1,1,1,1,0,1,20210916,20211211
531,1,1,1,1,1,0,0,20210916,20211211
532,1,1,1,1,1,1,0,20210916,20211211
533,1,1,1,1,1,1,1,20210916,20211211
534,1,1,1,1,1,1,1,20210916,20211211
535,0,0,0,0,0,0,0,20210916,20211211
536,1,1,1,1,0,0,1,20210916,20211211
537,1,1,1,1,1,1,1,20210916,20211211
538,1,1,1,1,1,0,1,20210916,20211211
539,1,1,1,1,0,0,1,20210916,20211211
540,1,1,1,1,0,0,1,20210916,20211211
541,0,0,0,0,0,0,1,20210916,20211211
542,0,0,0,0,0,0,0,20210916,20211211
543,1,1,1,1,0,0,1,20210916,20211211
544,1,1,1,1,1,1,0,20210916,20211211
545,1,1,1,1,1,1,1,20210916,20211211
546,1,1,1,1,1,1,1,20210916,20211211
547,1,1,1,1,1,0,1,20210916,20211211
548,1,1,1,1,0,0,1,20210916,20211211
549,0,0,0,0,0,0,0,20210916,20211211
550,1,1,1,1,0,0,1,20210916,20211211
551,1,1,1,1,1,0,1,20210916,20211211
552,1,1,1,1,0,0,1,20210916,20211211
553,0,0,0,0,1,1,0,20210916,20211211
554,1,1,1,1,1,0,1,20210916,20211211
555,0,0,0,0,0,0,0,20210916,20211211
556,0,0,0,0,0,0,0,20210916,20211211
557,0,0,0,0,0,0,0,20210916,20211211
558,0,0,0,0,0,0,1,20210916,20211211
559,0,0,0,0,0,0,0,20210916,20211211
560,0,0,0,0,0,0,0,20210916,20211211
561,0,0,0,0,0,0,0,20210916,20211211
562,0,0,0,0,0,0,0,20210916,20211211
563,1,1,1,1,1,0,0,20210916,20211211
564,0,0,0,0,0,0,0,20210916,20211211
565,0,0,0,0,0,0,0,20210916,20211211
566,0,0,0,0,0,0,0,20210916,20211211
567,0,0,0,0,0,0,0,20210916,20211211
568,0,0,0,0,0,0,0,20210916,20211211
569,0,0,0,0,0,0,0,20210916,20211211
570,0,0,0,0,0,0,0,20210916,20211211
571,0,0,0,0,0,0,0,20210916,20211211
572,0,0,0,0,0,0,0,20210916,20211211
573,0,0,0,0,0,0,0,20210916,20211211
574,0,0,0,0,0,0,0,20210916,20211211
575,0,0,0,0,0,0,0,20210916,20211211
576,0,0,0,0,0,0,0,20210916,20211211
577,0,0,0,0,0,0,0,20210916,20211211
578,0,0,0,0,0,0,0,20210916,20211211
579,0,0,0,0,0,0,0,20210916,20211211
